sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
49100,9,161.32,0,0.9943,139.0
49101,9,121.86,0,0.9944,143.0
49102,9,53.53,0,0.9944,146.0
49418,7,521.16,0,0.9947,191.0
49419,7,553.07,0,0.9947,185.0
49420,7,467.23,0,0.9947,177.0
49421,7,431.18,0,0.9947,184.0
49422,7,361.08,0,0.9947,180.0
49423,8,354.4,0,0.9946,172.0
49424,8,250.1,0,0.9946,170.0
49425,8,131.06,0,0.9946,172.0
49426,8,131.04,0,0.9946,170.0
49427,8,230.31,0,0.9946,168.0
49428,8,238.92,0,0.9945,163.0
49429,7,84.74,0,0.9948,195.0
49430,8,86.0,0,0.9945,158.0
49431,7,148.64,0,0.9947,180.0
49432,7,255.07,0,0.9947,180.0
49433,7,148.93,0,0.9947,182.0
49434,7,39.04,0,0.9947,181.0
49435,8,10.91,0,0.9947,170.0
49436,8,22.95,0,0.9947,170.0
49437,8,8.06,0,0.9946,166.0
49438,8,0.0,0,0.9946,164.0
49440,8,0.08,0,0.9946,162.0
49441,7,69.88,0,0.9947,176.0
49442,7,72.57,0,0.9948,188.0
49443,7,86.5,0,0.9948,191.0
49444,7,304.22,0,0.9947,178.0
49445,7,378.65,0,0.9948,190.0
49446,8,248.36,0,0.9945,160.0
49447,7,279.0,0,0.9948,188.0
49448,7,302.91,0,0.9948,186.0
49449,7,433.05,0,0.9947,180.0
49450,7,301.05,0,0.9947,182.0
49451,7,249.52,0,0.9947,182.0
49452,7,236.68,0,0.9948,186.0
49453,8,139.79,0,0.9944,157.0
49454,7,208.72,0,0.9948,188.0
49455,7,221.65,0,0.9948,190.0
49456,7,326.37,0,0.9948,194.0
49457,7,380.43,0,0.9948,189.0
49458,7,522.25,0,0.9948,189.0
49459,7,597.7,0,0.9947,183.0
49460,7,522.68,0,0.9947,183.0
49461,7,315.7,0,0.9947,181.0
49462,7,230.04,0,0.9947,181.0
49463,7,308.85,0,0.9947,182.0
49464,7,404.77,0,0.9947,178.0
49465,8,380.04,0,0.9947,170.0
49466,8,234.89,0,0.9946,162.0
49467,8,255.1,0,0.9946,166.0
49468,8,225.41,0,0.9946,164.0
49469,8,127.95,0,0.9946,163.0
49470,8,53.64,0,0.9947,173.0
49471,7,33.17,0,0.9947,176.0
49473,8,53.01,0,0.9947,173.0
49475,7,207.65,0,0.9947,177.0
49476,8,171.7,0,0.9947,169.0
49477,8,93.47,0,0.9947,173.0
49478,8,147.27,0,0.9947,173.0
49479,7,153.92,0,0.9947,176.0
49480,8,2.34,0,0.9945,159.0
49481,8,105.56,0,0.9946,161.0
49482,8,324.57,0,0.9946,166.0
49483,8,149.22,0,0.9946,165.0
49484,8,122.94,0,0.9946,161.0
49485,8,85.7,0,0.9945,159.0
49486,8,0.08,0,0.9946,160.0
49490,7,514.12,0,0.9948,189.0
49491,8,467.42,0,0.9946,163.0
49492,8,436.64,0,0.9946,166.0
49493,8,369.55,0,0.9946,168.0
49494,8,346.06,0,0.9947,172.0
49495,8,193.06,0,0.9947,171.0
49496,8,249.13,0,0.9946,162.0
49497,8,223.36,0,0.9946,166.0
49498,8,344.93,0,0.9947,168.0
49499,8,297.34,0,0.9946,167.0
49500,8,205.85,0,0.9946,164.0
49501,8,235.38,0,0.9946,165.0
49502,8,443.6,0,0.9947,168.0
49503,8,420.4,0,0.9947,170.0
49504,8,365.01,0,0.9947,170.0
49505,8,389.52,0,0.9946,167.0
49506,8,204.56,0,0.9946,162.0
49507,8,279.98,0,0.9946,161.0
49508,8,258.92,0,0.9946,160.0
49509,8,268.23,0,0.9946,160.0
49510,8,211.28,0,0.9946,161.0
49511,8,266.49,0,0.9946,161.0
49512,8,208.47,0,0.9945,159.0
49513,8,222.97,0,0.9945,159.0
49514,8,131.86,0,0.9945,155.0
49515,8,123.24,0,0.9945,157.0
49516,8,60.12,0,0.9945,156.0
49517,8,9.06,0,0.9945,156.0
49774,8,172.55,0,0.9946,152.0
49775,9,335.52,0,0.9942,136.0
49776,9,337.08,0,0.9942,136.0
49777,9,343.09,0,0.9943,139.0
49778,9,370.17,0,0.9943,140.0
49779,9,268.6,0,0.9943,139.0
49780,9,314.35,0,0.9943,141.0
49781,9,307.27,0,0.9943,139.0
49782,9,279.17,0,0.9942,138.0
49783,9,250.77,0,0.9943,139.0
49784,9,156.14,0,0.9944,143.0
49785,9,130.86,0,0.9944,145.0
49786,9,91.0,0,0.9944,146.0
50103,7,531.24,0,0.9947,195.0
50104,7,456.09,0,0.9947,182.0
50105,7,485.95,0,0.9947,188.0
50106,7,418.52,0,0.9947,183.0
50107,8,313.13,0,0.9946,174.0
50108,8,326.06,0,0.9946,173.0
50109,8,229.9,0,0.9946,169.0
50110,8,278.83,0,0.9946,167.0
50111,8,406.73,0,0.9946,167.0
50112,8,352.7,0,0.9945,165.0
50113,7,216.31,0,0.9948,196.0
50114,7,316.29,0,0.9948,192.0
50115,7,351.1,0,0.9947,183.0
50116,7,345.59,0,0.9947,183.0
50117,7,203.89,0,0.9947,185.0
50118,7,75.76,0,0.9948,187.0
50119,7,10.93,0,0.9947,181.0
50120,8,44.4,0,0.9947,170.0
50121,7,72.94,0,0.9947,176.0
50122,8,89.06,0,0.9947,171.0
50123,8,18.4,0,0.9947,174.0
50124,8,4.34,0,0.9946,164.0
50125,8,12.16,0,0.9947,169.0
50126,7,47.59,0,0.9947,177.0
50127,7,182.5,0,0.9948,187.0
50128,7,292.12,0,0.9948,185.0
50129,7,369.25,0,0.9948,190.0
50130,8,184.21,0,0.9945,161.0
50131,8,202.59,0,0.9945,160.0
50132,7,292.61,0,0.9947,183.0
50133,7,428.57,0,0.9948,188.0
50134,7,514.65,0,0.9948,187.0
50135,8,128.25,0,0.9945,160.0
50136,8,225.9,0,0.9944,157.0
50137,8,239.15,0,0.9944,157.0
50138,8,186.02,0,0.9945,159.0
50139,7,422.35,0,0.9948,187.0
50140,7,497.94,0,0.9948,188.0
50141,8,254.36,0,0.9945,162.0
50142,8,298.68,0,0.9945,163.0
50143,7,450.61,0,0.9948,186.0
50144,7,464.69,0,0.9948,187.0
50145,7,367.05,0,0.9947,184.0
50146,7,267.96,0,0.9947,179.0
50147,7,349.97,0,0.9947,179.0
50148,8,389.85,0,0.9947,173.0
50149,8,282.93,0,0.9946,168.0
50150,8,284.61,0,0.9946,165.0
50151,8,368.15,0,0.9946,166.0
50152,8,247.92,0,0.9946,167.0
50153,8,25.75,0,0.9947,171.0
50154,8,30.1,0,0.9945,156.0
50155,7,168.26,0,0.9947,175.0
50156,7,52.7,0,0.9947,176.0
50157,8,13.66,0,0.9947,172.0
50158,8,0.24,0,0.9946,166.0
50159,8,178.23,0,0.9947,172.0
50160,8,158.43,0,0.9946,165.0
50161,8,134.18,0,0.9947,174.0
50162,8,266.71,0,0.9947,170.0
50163,8,208.47,0,0.9947,170.0
50164,8,6.74,0,0.9946,163.0
50165,8,45.68,0,0.9946,162.0
50166,8,253.89,0,0.9946,164.0
50167,8,237.12,0,0.9946,162.0
50168,8,165.3,0,0.9946,162.0
50169,8,83.34,0,0.9946,163.0
50170,8,0.39,0,0.9945,159.0
50171,8,1.85,0,0.9946,161.0
50174,8,249.72,0,0.9945,158.0
50175,8,402.29,0,0.9946,162.0
50176,8,420.5,0,0.9946,167.0
50177,8,492.86,0,0.9946,167.0
50178,8,411.86,0,0.9947,168.0
50179,8,236.09,0,0.9947,170.0
50180,8,330.57,0,0.9946,168.0
50181,8,252.42,0,0.9946,167.0
50182,8,237.41,0,0.9946,166.0
50183,8,243.84,0,0.9946,166.0
50184,8,155.15,0,0.9946,164.0
50185,8,258.62,0,0.9946,165.0
50186,8,280.33,0,0.9946,165.0
50187,8,288.52,0,0.9947,173.0
50188,8,327.91,0,0.9947,170.0
50189,8,323.04,0,0.9946,162.0
50190,8,132.78,0,0.9945,156.0
50191,8,216.33,0,0.9945,157.0
50192,8,227.67,0,0.9945,158.0
50193,8,204.65,0,0.9945,158.0
50194,8,272.11,0,0.9946,163.0
50195,8,325.02,0,0.9946,163.0
50196,8,359.59,0,0.9946,161.0
50197,8,349.04,0,0.9945,159.0
50198,8,349.38,0,0.9945,157.0
50199,8,301.06,0,0.9945,153.0
50200,8,426.96,0,0.9945,157.0
50201,8,372.62,0,0.9945,153.0
50202,8,279.66,0,0.9944,151.0
50203,8,289.32,0,0.9947,167.0
50204,8,137.96,0,0.9947,170.0
50205,8,30.5,0,0.9947,169.0
50206,8,55.87,0,0.9946,162.0
50207,8,44.32,0,0.9946,161.0
50208,8,31.82,0,0.9947,165.0
50458,9,257.02,0,0.9942,137.0
50459,9,348.39,0,0.9942,138.0
50460,9,362.22,0,0.9943,139.0
50461,9,354.4,0,0.9943,140.0
50462,9,363.81,0,0.9943,142.0
50463,9,327.9,0,0.9943,140.0
50464,9,320.3,0,0.9943,141.0
50465,9,311.72,0,0.9942,138.0
50466,9,257.55,0,0.9942,137.0
50467,9,330.39,0,0.9943,138.0
50468,9,177.72,0,0.9943,143.0
50469,9,125.96,0,0.9944,144.0
50470,9,118.42,0,0.9944,147.0
50471,9,35.69,0,0.9944,147.0
50786,7,405.28,0,0.9947,193.0
50787,7,389.64,0,0.9947,192.0
50788,7,397.17,0,0.9947,182.0
50789,7,450.46,0,0.9947,178.0
50790,7,400.72,0,0.9947,179.0
50791,7,395.47,0,0.9947,177.0
50792,8,230.59,0,0.9946,172.0
50793,8,311.57,0,0.9946,171.0
50794,8,309.78,0,0.9945,165.0
50795,8,199.01,0,0.9946,169.0
50796,8,203.46,0,0.9946,167.0
50797,8,192.42,0,0.9945,166.0
50798,7,487.09,0,0.9948,189.0
50799,7,302.17,0,0.9947,181.0
50800,7,15.06,0,0.9947,180.0
50801,7,32.76,0,0.9947,178.0
50802,7,42.83,0,0.9948,188.0
50803,8,5.85,0,0.9947,171.0
50804,8,45.16,0,0.9947,172.0
50805,8,86.3,0,0.9947,171.0
50806,7,192.06,0,0.9947,178.0
50807,7,134.07,0,0.9947,180.0
50808,7,40.01,0,0.9947,179.0
50809,8,63.57,0,0.9946,162.0
50810,8,85.57,0,0.9947,171.0
50811,7,255.92,0,0.9947,184.0
50812,8,181.55,0,0.9945,163.0
50813,8,220.55,0,0.9945,160.0
50814,7,292.76,0,0.9948,189.0
50815,8,188.1,0,0.9944,158.0
50816,8,296.8,0,0.9944,158.0
50817,7,534.38,0,0.9948,187.0
50818,7,488.15,0,0.9948,187.0
50819,8,230.52,0,0.9945,161.0
50820,8,188.26,0,0.9945,160.0
50821,7,417.03,0,0.9948,190.0
50822,7,540.44,0,0.9948,186.0
50823,7,358.34,0,0.9947,181.0
50824,7,550.62,0,0.9948,185.0
50825,8,153.73,0,0.9945,160.0
50826,7,162.39,0,0.9948,187.0
50827,7,140.4,0,0.9947,181.0
50828,7,262.23,0,0.9947,177.0
50829,7,290.62,0,0.9947,181.0
50830,7,241.72,0,0.9947,179.0
50831,8,216.74,0,0.9947,174.0
50832,8,287.74,0,0.9946,165.0
50833,8,248.23,0,0.9946,165.0
50834,8,270.82,0,0.9946,166.0
50835,8,264.54,0,0.9946,167.0
50836,8,133.56,0,0.9946,166.0
50837,8,19.1,0,0.9946,165.0
50838,8,28.82,0,0.9945,158.0
50839,8,16.58,0,0.9946,163.0
50840,7,118.13,0,0.9947,176.0
50841,8,12.08,0,0.9947,174.0
50842,8,1.69,0,0.9947,174.0
50843,8,106.95,0,0.9946,168.0
50844,8,165.77,0,0.9947,171.0
50845,8,202.03,0,0.9946,165.0
50846,8,230.86,0,0.9946,165.0
50847,8,191.79,0,0.9947,169.0
50848,8,152.29,0,0.9946,164.0
50849,8,209.9,0,0.9946,164.0
50850,8,286.63,0,0.9946,166.0
50851,8,122.98,0,0.9946,162.0
50852,8,69.78,0,0.9946,165.0
50853,8,10.75,0,0.9946,161.0
50854,8,8.27,0,0.9946,164.0
50855,8,1.4,0,0.9946,167.0
50857,7,3.33,0,0.9948,184.0
50858,8,130.54,0,0.9946,161.0
50859,8,439.39,0,0.9946,163.0
50860,8,478.71,0,0.9946,168.0
50861,8,490.85,0,0.9947,168.0
50862,8,499.06,0,0.9947,170.0
50863,8,468.35,0,0.9947,170.0
50864,8,286.47,0,0.9947,169.0
50865,8,271.4,0,0.9947,169.0
50866,8,214.54,0,0.9947,168.0
50867,8,311.9,0,0.9947,169.0
50868,8,213.4,0,0.9946,167.0
50869,8,189.05,0,0.9946,166.0
50870,8,256.14,0,0.9946,162.0
50871,8,162.17,0,0.9946,161.0
50872,8,156.81,0,0.9946,161.0
50873,8,163.74,0,0.9946,160.0
50874,8,121.01,0,0.9945,157.0
50875,8,163.22,0,0.9945,157.0
50876,8,180.01,0,0.9946,160.0
50877,8,188.16,0,0.9946,163.0
50878,8,146.99,0,0.9946,163.0
50879,8,233.18,0,0.9946,161.0
50880,8,253.19,0,0.9946,160.0
50881,8,216.02,0,0.9945,155.0
50882,8,211.75,0,0.9945,153.0
50883,7,494.54,0,0.9948,177.0
50884,8,398.45,0,0.9945,153.0
50885,8,400.18,0,0.9945,153.0
50886,8,332.25,0,0.9945,153.0
50887,8,228.38,0,0.9947,170.0
50888,8,141.23,0,0.9947,166.0
50889,8,183.56,0,0.9947,167.0
50890,8,379.27,0,0.9947,169.0
50891,8,262.61,0,0.9947,168.0
50892,8,387.97,0,0.9947,164.0
50893,8,405.93,0,0.9947,168.0
50894,8,303.34,0,0.9947,166.0
50895,8,247.32,0,0.9947,166.0
50896,8,112.07,0,0.9947,166.0
50897,8,100.95,0,0.9947,171.0
50898,8,81.94,0,0.9947,165.0
50899,8,57.83,0,0.9947,167.0
50900,8,20.06,0,0.9946,160.0
51141,9,39.73,0,0.9942,137.0
51142,9,334.48,0,0.9942,136.0
51143,9,340.06,0,0.9942,137.0
51144,9,363.8,0,0.9943,139.0
51145,9,352.73,0,0.9943,141.0
51146,9,350.35,0,0.9943,140.0
51147,9,343.87,0,0.9943,140.0
51148,9,333.42,0,0.9943,141.0
51149,9,329.76,0,0.9942,138.0
51150,9,288.41,0,0.9942,138.0
51151,9,262.57,0,0.9943,139.0
51152,9,243.45,0,0.9943,142.0
51153,9,216.66,0,0.9944,143.0
51154,9,173.13,0,0.9944,143.0
51155,9,86.82,0,0.9944,145.0
51470,7,436.16,0,0.9947,188.0
51471,7,333.44,0,0.9947,183.0
51472,7,451.37,0,0.9947,186.0
51473,7,450.41,0,0.9947,178.0
51474,7,428.08,0,0.9947,180.0
51475,7,430.13,0,0.9947,178.0
51476,7,225.09,0,0.9946,176.0
51477,7,383.52,0,0.9947,177.0
51478,8,337.7,0,0.9945,164.0
51479,7,420.97,0,0.9948,196.0
51480,8,309.67,0,0.9945,163.0
51481,7,358.93,0,0.9948,193.0
51482,7,370.09,0,0.9948,184.0
51483,8,127.98,0,0.9945,160.0
51486,7,0.04,0,0.9947,177.0
51487,8,1.25,0,0.9947,172.0
51488,7,29.48,0,0.9947,178.0
51489,8,26.3,0,0.9946,163.0
51490,8,52.34,0,0.9947,174.0
51491,7,220.79,0,0.9947,179.0
51492,7,366.78,0,0.9947,175.0
51493,8,185.07,0,0.9947,170.0
51494,8,265.35,0,0.9946,166.0
51495,8,163.05,0,0.9947,172.0
51496,8,125.8,0,0.9945,163.0
51497,7,393.61,0,0.9948,189.0
51498,8,203.9,0,0.9945,158.0
51499,8,273.75,0,0.9944,157.0
51500,8,333.6,0,0.9945,159.0
51501,8,262.64,0,0.9944,158.0
51502,8,378.36,0,0.9944,158.0
51503,8,365.76,0,0.9945,160.0
51504,7,536.83,0,0.9948,187.0
51505,7,448.21,0,0.9947,181.0
51506,7,467.88,0,0.9947,177.0
51507,7,389.12,0,0.9947,178.0
51508,7,297.22,0,0.9948,184.0
51509,8,228.59,0,0.9945,159.0
51510,7,145.87,0,0.9948,185.0
51511,7,152.14,0,0.9947,180.0
51512,8,199.1,0,0.9947,173.0
51513,8,287.18,0,0.9947,173.0
51514,7,84.55,0,0.9947,175.0
51515,8,157.67,0,0.9947,171.0
51516,8,234.95,0,0.9946,167.0
51517,8,159.67,0,0.9947,169.0
51518,8,120.64,0,0.9946,167.0
51519,8,127.87,0,0.9946,168.0
51520,8,1.61,0,0.9946,161.0
51521,8,20.1,0,0.9946,162.0
51522,8,8.77,0,0.9946,164.0
51523,8,22.64,0,0.9946,163.0
51524,8,7.08,0,0.9946,163.0
51525,8,77.61,0,0.9947,174.0
51526,7,36.33,0,0.9947,175.0
51527,8,26.52,0,0.9946,164.0
51528,8,174.61,0,0.9946,167.0
51529,8,264.72,0,0.9946,167.0
51530,8,222.78,0,0.9946,167.0
51531,8,392.66,0,0.9946,167.0
51532,8,317.26,0,0.9946,164.0
51533,8,242.66,0,0.9946,164.0
51534,8,240.74,0,0.9946,167.0
51535,8,111.06,0,0.9946,166.0
51536,8,149.65,0,0.9946,164.0
51537,8,46.21,0,0.9946,166.0
51538,8,14.64,0,0.9946,162.0
51539,8,0.22,0,0.9946,162.0
51540,8,1.94,0,0.9946,163.0
51541,8,1.99,0,0.9946,162.0
51543,8,162.79,0,0.9946,161.0
51544,8,439.15,0,0.9946,165.0
51545,8,477.07,0,0.9946,166.0
51546,8,508.69,0,0.9946,168.0
51547,8,402.56,0,0.9946,168.0
51548,8,386.86,0,0.9947,168.0
51549,8,339.73,0,0.9947,169.0
51550,8,353.75,0,0.9947,172.0
51551,8,289.59,0,0.9947,171.0
51552,8,222.5,0,0.9946,166.0
51553,8,194.69,0,0.9946,166.0
51554,8,274.44,0,0.9946,162.0
51555,8,161.06,0,0.9945,158.0
51556,8,160.16,0,0.9945,155.0
51557,8,150.67,0,0.9945,156.0
51558,8,119.69,0,0.9945,156.0
51559,8,113.62,0,0.9945,157.0
51560,8,135.63,0,0.9945,158.0
51561,8,199.3,0,0.9946,160.0
51562,8,108.95,0,0.9945,159.0
51563,8,182.3,0,0.9945,158.0
51564,8,138.72,0,0.9945,158.0
51565,8,192.39,0,0.9945,156.0
51566,8,245.96,0,0.9945,156.0
51567,8,357.93,0,0.9945,154.0
51568,8,366.15,0,0.9945,158.0
51569,8,373.11,0,0.9945,153.0
51570,8,371.82,0,0.9944,152.0
51571,8,322.06,0,0.9944,151.0
51572,8,215.81,0,0.9947,165.0
51573,8,161.55,0,0.9946,161.0
51574,8,148.97,0,0.9947,167.0
51575,8,381.46,0,0.9947,172.0
51576,8,350.88,0,0.9947,170.0
51577,8,349.43,0,0.9947,170.0
51578,8,271.17,0,0.9947,168.0
51579,8,395.25,0,0.9947,168.0
51580,8,305.15,0,0.9947,170.0
51581,8,139.87,0,0.9947,174.0
51582,8,117.03,0,0.9947,166.0
51583,8,179.39,0,0.9946,162.0
51584,8,174.53,0,0.9947,163.0
51585,8,300.71,0,0.9947,163.0
51586,8,345.12,0,0.9947,162.0
51587,8,248.82,0,0.9947,162.0
51588,8,223.47,0,0.9946,159.0
51589,8,233.74,0,0.9946,158.0
51590,8,199.53,0,0.9946,161.0
51591,8,139.92,0,0.9947,165.0
51592,8,78.85,0,0.9947,165.0
51593,8,18.95,0,0.9946,156.0
51659,9,0.91,0,0.994,126.0
51660,10,0.12,0,0.9938,122.0
51825,9,124.43,0,0.9942,135.0
51826,9,330.3,0,0.9942,137.0
51827,9,339.18,0,0.9943,138.0
51828,9,360.81,0,0.9943,139.0
51829,9,339.44,0,0.9943,140.0
51830,9,358.53,0,0.9943,140.0
51831,9,341.66,0,0.9943,139.0
51832,9,314.98,0,0.9943,140.0
51833,9,346.95,0,0.9943,138.0
51834,9,312.79,0,0.9943,139.0
51835,9,212.45,0,0.9943,140.0
51836,9,261.41,0,0.9943,141.0
51837,9,316.41,0,0.9944,144.0
51838,9,310.69,0,0.9944,143.0
51839,9,115.43,0,0.9943,141.0
52153,7,76.99,0,0.9946,176.0
52154,8,309.94,0,0.9946,174.0
52155,7,284.59,0,0.9946,176.0
52156,7,246.35,0,0.9947,182.0
52157,7,276.85,0,0.9947,183.0
52158,7,359.85,0,0.9947,179.0
52159,7,364.85,0,0.9946,176.0
52160,7,228.05,0,0.9946,176.0
52161,7,376.59,0,0.9947,179.0
52162,8,280.38,0,0.9945,163.0
52163,7,216.85,0,0.9948,192.0
52164,7,118.41,0,0.9948,195.0
52165,7,266.3,0,0.9948,193.0
52166,7,326.25,0,0.9948,191.0
52167,7,25.06,0,0.9947,182.0
52170,7,6.28,0,0.9947,181.0
52171,9,0.01,0,0.9939,132.0
52172,7,2.42,0,0.9947,179.0
52173,7,1.21,0,0.9948,190.0
52174,7,133.94,0,0.9947,178.0
52175,7,162.5,0,0.9947,182.0
52176,7,198.24,0,0.9947,184.0
52177,7,253.17,0,0.9947,181.0
52178,7,260.13,0,0.9947,178.0
52179,8,60.52,0,0.9947,169.0
52180,8,51.96,0,0.9945,161.0
52181,8,93.97,0,0.9945,163.0
52182,8,112.09,0,0.9945,163.0
52183,8,232.87,0,0.9945,160.0
52184,8,397.78,0,0.9944,157.0
52185,7,389.81,0,0.9948,186.0
52186,7,583.12,0,0.9948,185.0
52187,7,443.84,0,0.9948,184.0
52188,7,593.9,0,0.9947,184.0
52189,7,505.19,0,0.9947,180.0
52190,7,440.31,0,0.9947,180.0
52191,8,187.71,0,0.9944,156.0
52192,8,219.17,0,0.9944,158.0
52193,8,241.81,0,0.9945,159.0
52194,8,107.96,0,0.9944,156.0
52195,7,276.31,0,0.9947,178.0
52196,8,204.3,0,0.9947,174.0
52197,8,243.67,0,0.9947,174.0
52198,8,163.05,0,0.9947,173.0
52199,8,169.32,0,0.9947,171.0
52200,8,185.08,0,0.9947,171.0
52201,8,210.86,0,0.9947,169.0
52202,8,112.16,0,0.9947,169.0
52203,8,97.38,0,0.9946,165.0
52204,8,13.68,0,0.9946,161.0
52205,8,49.39,0,0.9946,162.0
52206,8,77.55,0,0.9946,161.0
52207,8,48.85,0,0.9946,166.0
52208,8,27.52,0,0.9946,161.0
52209,8,43.75,0,0.9947,172.0
52210,8,142.11,0,0.9947,174.0
52211,8,7.72,0,0.9946,167.0
52212,8,63.59,0,0.9946,162.0
52213,8,292.74,0,0.9946,164.0
52214,8,272.82,0,0.9946,166.0
52215,8,235.0,0,0.9945,160.0
52216,8,440.82,0,0.9946,167.0
52217,8,306.66,0,0.9946,167.0
52218,8,142.28,0,0.9946,163.0
52219,8,146.36,0,0.9946,166.0
52220,8,115.95,0,0.9946,164.0
52221,8,75.96,0,0.9946,167.0
52222,8,14.14,0,0.9946,164.0
52223,8,10.16,0,0.9946,165.0
52228,8,305.94,0,0.9946,162.0
52229,8,448.0,0,0.9946,166.0
52230,8,478.36,0,0.9947,172.0
52231,8,319.19,0,0.9946,168.0
52232,8,245.99,0,0.9946,167.0
52233,8,168.82,0,0.9946,168.0
52234,8,230.72,0,0.9947,168.0
52235,8,318.91,0,0.9947,169.0
52236,8,362.07,0,0.9946,167.0
52237,8,246.15,0,0.9946,165.0
52238,8,291.18,0,0.9946,165.0
52239,8,247.15,0,0.9946,163.0
52240,8,87.17,0,0.9945,158.0
52241,8,235.82,0,0.9946,160.0
52242,8,310.41,0,0.9945,158.0
52243,8,137.12,0,0.9945,155.0
52244,8,112.68,0,0.9945,157.0
52245,8,237.88,0,0.9946,161.0
52246,8,171.72,0,0.9946,163.0
52247,8,151.43,0,0.9945,156.0
52248,8,256.43,0,0.9946,160.0
52249,8,253.65,0,0.9946,160.0
52250,8,264.52,0,0.9946,160.0
52251,8,224.61,0,0.9945,157.0
52252,8,170.73,0,0.9945,156.0
52253,8,360.74,0,0.9945,155.0
52254,8,326.5,0,0.9944,152.0
52255,8,315.19,0,0.9944,151.0
52256,8,261.43,0,0.9944,150.0
52257,9,263.73,0,0.9944,149.0
52258,8,297.98,0,0.9944,151.0
52259,8,139.73,0,0.9944,152.0
52260,8,352.05,0,0.9947,173.0
52261,8,268.47,0,0.9947,170.0
52262,8,358.52,0,0.9947,169.0
52263,8,358.64,0,0.9947,165.0
52264,8,403.87,0,0.9947,166.0
52265,8,287.72,0,0.9947,169.0
52266,8,200.32,0,0.9946,161.0
52267,8,99.77,0,0.9946,161.0
52268,8,63.92,0,0.9947,167.0
52269,8,224.37,0,0.9947,163.0
52270,8,325.26,0,0.9946,157.0
52271,8,222.17,0,0.9946,156.0
52272,8,309.96,0,0.9946,159.0
52273,8,411.66,0,0.9946,160.0
52274,8,338.28,0,0.9947,164.0
52275,9,211.28,0,0.9944,147.0
52276,8,272.06,0,0.9947,166.0
52277,8,175.97,0,0.9946,160.0
52278,8,259.47,0,0.9947,166.0
52279,8,393.55,0,0.9947,171.0
52280,8,279.7,0,0.9944,151.0
52281,8,110.24,0,0.9947,169.0
52282,8,135.76,0,0.9947,163.0
52283,8,153.77,0,0.9947,168.0
52284,8,135.44,0,0.9947,169.0
52286,8,77.55,0,0.9946,159.0
52287,8,50.75,0,0.9947,165.0
52288,8,41.79,0,0.9946,161.0
52289,8,15.82,0,0.9946,159.0
52343,9,0.34,0,0.994,126.0
52509,9,195.15,0,0.9941,132.0
52510,9,246.71,0,0.9942,135.0
52511,9,344.11,0,0.9942,137.0
52512,9,320.79,0,0.9942,138.0
52513,9,359.92,0,0.9943,141.0
52514,9,335.57,0,0.9943,141.0
52515,9,319.4,0,0.9942,137.0
52516,9,311.05,0,0.9943,138.0
52517,9,321.56,0,0.9942,138.0
52518,9,291.8,0,0.9943,139.0
52519,9,231.61,0,0.9943,140.0
52520,9,268.44,0,0.9943,140.0
52521,9,266.61,0,0.9943,141.0
52522,9,334.41,0,0.9943,141.0
52523,9,185.5,0,0.9943,140.0
52524,9,11.11,0,0.9942,138.0
52837,8,194.33,0,0.9946,172.0
52838,8,262.55,0,0.9946,172.0
52839,8,362.97,0,0.9946,175.0
52840,8,325.69,0,0.9946,174.0
52841,8,253.52,0,0.9946,169.0
52842,8,241.53,0,0.9946,172.0
52843,7,445.34,0,0.9947,179.0
52844,8,199.01,0,0.9946,173.0
52845,8,189.32,0,0.9946,170.0
52846,8,231.78,0,0.9946,171.0
52847,7,276.08,0,0.9948,194.0
52848,7,149.13,0,0.9948,191.0
52849,7,162.86,0,0.9948,188.0
52850,7,185.83,0,0.9948,185.0
52851,8,1.73,0,0.9946,172.0
52854,7,1.11,0,0.9948,192.0
52855,7,11.51,0,0.9948,199.0
52857,8,43.27,0,0.9945,160.0
52858,7,363.52,0,0.9948,187.0
52859,7,407.58,0,0.9948,186.0
52860,7,221.23,0,0.9947,181.0
52861,7,179.18,0,0.9947,183.0
52862,7,372.61,0,0.9947,183.0
52863,7,100.08,0,0.9947,178.0
52864,8,162.39,0,0.9945,162.0
52865,8,167.0,0,0.9945,161.0
52866,8,137.52,0,0.9945,159.0
52867,8,107.37,0,0.9944,157.0
52868,8,213.85,0,0.9944,157.0
52869,8,167.53,0,0.9944,156.0
52870,8,148.9,0,0.9944,155.0
52871,7,271.88,0,0.9948,185.0
52872,7,403.38,0,0.9947,183.0
52873,7,315.88,0,0.9947,180.0
52874,7,365.8,0,0.9948,185.0
52875,8,284.18,0,0.9944,156.0
52876,8,194.79,0,0.9944,157.0
52877,8,231.07,0,0.9945,159.0
52878,8,206.38,0,0.9944,155.0
52879,8,369.0,0,0.9947,174.0
52880,7,177.73,0,0.9947,175.0
52881,7,260.62,0,0.9947,176.0
52882,7,195.92,0,0.9947,179.0
52883,8,199.77,0,0.9947,173.0
52884,8,279.29,0,0.9946,168.0
52885,8,315.81,0,0.9946,168.0
52886,8,177.52,0,0.9946,167.0
52887,8,89.87,0,0.9946,166.0
52888,8,50.67,0,0.9946,163.0
52889,8,55.07,0,0.9946,164.0
52890,8,48.58,0,0.9946,163.0
52891,8,32.49,0,0.9946,166.0
52892,8,16.47,0,0.9946,161.0
52893,8,8.01,0,0.9945,159.0
52894,8,129.52,0,0.9947,174.0
52895,8,50.71,0,0.9947,173.0
